FILTRO,AGR_FECHA,Y,var1_max_sal,var2_sow_m1,var_3_u3m,var4_mprm_u12m,FILLER
SIN_FILTRO,OOT,0,31026.0,0.711691759,0.85448149,0.0,
SIN_FILTRO,OOT,0,34790.0,0.716294812,0.842755238,0.0,
SIN_FILTRO,TRAINyTEST,0,12336.07,0.333315079,0.502637587,0.0,
FILTRO,OOT,0,35607.01,0.0,1.0,637.5225,
SIN_FILTRO,TRAINyTEST,1,19694.19,0.59711955,0.408433975,0.0,
SIN_FILTRO,OOT,0,18147.29,0.410928156,0.637041822,0.0,
SIN_FILTRO,TRAINyTEST,0,14463.8,0.463110534,0.284374747,4144.55,
SIN_FILTRO,OOT,0,54037.93,0.717392685,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.589895684,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.773614526,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,21704.68,1.0,0.83384227,0.0,
SIN_FILTRO,TRAINyTEST,0,30000.0,0.0,0.0,79.16666667,
SIN_FILTRO,OOT,0,55000.0,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,1,3021.3,0.18209059,0.527556532,0.0,
SIN_FILTRO,TRAINyTEST,1,11325.95,0.0,0.694794317,0.0,
SIN_FILTRO,TRAINyTEST,1,11325.95,0.270425476,0.81874617,0.0,
SIN_FILTRO,TRAINyTEST,0,46386.88,0.624249522,1.0,0.0,
SIN_FILTRO,OOT,0,24424.78,0.615545454,0.643400603,0.0,
FILTRO,TRAINyTEST,0,55000.0,0.643401944,0.953551189,0.0,
SIN_FILTRO,TRAINyTEST,0,11671.07,0.569613734,0.437615728,4775.756667,
FILTRO,OOT,0,21149.56,0.566223378,0.321573307,0.0,
SIN_FILTRO,OOT,0,55000.0,0.0,1.0,0.0,
FILTRO,TRAINyTEST,0,28734.34,0.354682661,0.619071852,0.0,
SIN_FILTRO,TRAINyTEST,0,6785.22,0.658851271,0.655795438,1.2475,
SIN_FILTRO,TRAINyTEST,0,5448.62,0.596817954,0.679223237,1.2475,
SIN_FILTRO,TRAINyTEST,0,15200.0,0.916937699,0.698939289,1.2475,
SIN_FILTRO,OOT,0,5875.42,0.672773824,0.551688994,5564.361667,
SIN_FILTRO,TRAINyTEST,0,49455.26,0.087200027,0.999788282,0.0,
SIN_FILTRO,TRAINyTEST,0,46528.5,0.700280632,0.964229858,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,20153.52,0.098101574,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,23258.99,0.0,0.603238453,0.0,
FILTRO,OOT,0,41847.0,0.0,1.0,0.0,
FILTRO,TRAINyTEST,0,0.0,0.821859427,0.0,754.4825,
SIN_FILTRO,TRAINyTEST,0,45280.69,0.122401182,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.336661466,1.0,0.0,
FILTRO,OOT,0,39081.96,0.188950096,0.527325002,0.0,
SIN_FILTRO,TRAINyTEST,0,27490.65,0.670137108,0.497511444,0.0,
SIN_FILTRO,OOT,0,23392.4,0.671452661,0.380121912,0.0,
SIN_FILTRO,OOT,0,19524.99,1.0,0.453715582,0.0,
SIN_FILTRO,OOT,0,5033.68,0.798084267,0.082564787,0.0,
SIN_FILTRO,TRAINyTEST,0,42417.95,0.43415445,0.995035624,21447.03,
SIN_FILTRO,TRAINyTEST,0,25034.21,0.25520509,0.981357689,0.0,
SIN_FILTRO,TRAINyTEST,0,825.12,0.0,0.282066178,3356.931667,
SIN_FILTRO,OOT,0,24555.12,0.990338152,1.0,6170.04,
SIN_FILTRO,OOT,0,29195.12,0.995362298,1.0,38.76,
SIN_FILTRO,TRAINyTEST,1,38423.66,0.274414254,0.890335257,0.0,
SIN_FILTRO,TRAINyTEST,1,55000.0,0.481686113,0.977832693,0.0,
SIN_FILTRO,TRAINyTEST,1,55000.0,0.583225728,0.978419267,0.0,
SIN_FILTRO,OOT,1,55000.0,0.622810729,1.0,0.0,
FILTRO,TRAINyTEST,0,33459.63,0.518892713,0.514849494,0.0,
SIN_FILTRO,OOT,0,55000.0,0.700958027,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,14169.43,0.587130221,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,16456.94,0.882749883,1.0,0.0,
SIN_FILTRO,OOT,0,30761.0,0.110388207,0.280821473,0.0,
SIN_FILTRO,TRAINyTEST,0,23515.02,0.260167114,0.734142663,24342.91417,
SIN_FILTRO,OOT,1,50638.78,0.401215553,0.870702547,0.0,
FILTRO,OOT,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,25865.19,0.922671374,0.401342758,0.0,
SIN_FILTRO,TRAINyTEST,0,34575.06,0.815677301,0.800302697,4717.713333,
SIN_FILTRO,OOT,0,55000.0,0.996185631,0.914410541,1302.496667,
SIN_FILTRO,TRAINyTEST,0,15391.39,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,24085.98,0.342087905,1.0,0.0,
SIN_FILTRO,OOT,0,26921.4,0.369611545,1.0,0.0,
SIN_FILTRO,OOT,0,35340.82,0.34285624,0.832111712,0.0,
SIN_FILTRO,TRAINyTEST,0,12516.77,0.0,0.405103915,0.0,
SIN_FILTRO,TRAINyTEST,0,14633.91,0.644162089,0.406780468,0.0,
SIN_FILTRO,TRAINyTEST,0,16000.0,1.0,0.622180055,0.0,
SIN_FILTRO,OOT,0,20500.0,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,53446.0,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,26530.43,0.600546877,0.482535636,0.0,
SIN_FILTRO,OOT,0,11494.16,1.0,1.0,0.0,
FILTRO,OOT,0,23797.43,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,10258.95,0.634615067,0.300664674,0.0,
SIN_FILTRO,TRAINyTEST,0,20676.86,0.283749405,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.935249164,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.980961938,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,35682.76,0.031788437,0.946299941,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.429813724,0.919858797,0.0,
FILTRO,OOT,0,41480.23,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,10013.06,0.665324476,0.34972606,0.0,
SIN_FILTRO,OOT,0,27964.25,0.766286656,0.670855,0.0,
SIN_FILTRO,TRAINyTEST,0,12103.41,0.802024901,0.8720763,0.0,
SIN_FILTRO,TRAINyTEST,0,10637.7,0.575716768,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.911940984,1.0,0.0,
SIN_FILTRO,OOT,0,10739.36,0.0,0.266968308,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,31335.99,0.592542921,1.0,0.0,
SIN_FILTRO,OOT,0,24494.8,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,51692.46,0.690552618,1.0,0.0,
SIN_FILTRO,OOT,0,49285.22,0.889225274,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,20445.07,0.272554098,0.51225198,0.0,
SIN_FILTRO,OOT,0,5405.12,0.887387552,0.103550844,0.0,
SIN_FILTRO,TRAINyTEST,0,8427.66,1.0,0.875671546,0.0,
SIN_FILTRO,OOT,0,55000.0,0.504803517,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,13469.93,0.705155794,0.291302409,0.0,
SIN_FILTRO,OOT,0,39312.37,0.884790553,0.985821792,254.7375,
FILTRO,OOT,0,16296.0,0.0,0.941576195,0.0,
FILTRO,OOT,0,43838.49,0.641346314,0.959008179,0.0,
SIN_FILTRO,TRAINyTEST,0,17468.77,0.670208757,0.351431598,0.0,
SIN_FILTRO,TRAINyTEST,0,47405.5,0.762503086,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,28881.28,0.743494804,1.0,19623.0225,
SIN_FILTRO,TRAINyTEST,0,48184.11,0.977423915,0.945519117,0.0,
SIN_FILTRO,OOT,0,55000.0,0.943658713,0.960541314,0.0,
SIN_FILTRO,TRAINyTEST,0,17700.03,0.309868342,0.365344413,662.4116667,
SIN_FILTRO,TRAINyTEST,0,8215.29,0.376427787,0.256150513,0.0,
SIN_FILTRO,TRAINyTEST,0,9265.35,0.0,1.0,0.0,
FILTRO,TRAINyTEST,0,55000.0,0.0,0.705334477,0.0,
SIN_FILTRO,OOT,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,12398.64,0.0,0.718809517,1708.035,
SIN_FILTRO,TRAINyTEST,0,39821.99,0.570271299,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,1607.183333,
SIN_FILTRO,TRAINyTEST,0,22000.0,1.0,1.0,2636.925,
SIN_FILTRO,OOT,0,31200.0,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,20652.62,0.541609998,0.64277982,0.0,
SIN_FILTRO,OOT,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,9570.91,0.43756392,1.0,0.0,
SIN_FILTRO,OOT,0,13256.0,0.624591145,0.9525004,0.0,
SIN_FILTRO,OOT,0,38701.25,0.144367607,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,23968.87,0.282039441,0.513149467,0.0,
SIN_FILTRO,TRAINyTEST,0,44953.92,0.763865863,0.779483829,907.5516667,
SIN_FILTRO,TRAINyTEST,0,14464.86,0.613998218,0.365565549,0.0,
SIN_FILTRO,TRAINyTEST,0,23438.2,0.708364105,0.454631965,0.0,
FILTRO,OOT,0,24316.93,0.540397589,0.496595973,16.175,
FILTRO,OOT,0,49627.31,0.69561069,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,44155.29,0.601088008,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.735510962,1.0,0.0,
SIN_FILTRO,OOT,0,0.0,1.0,0.0,10970.69,
SIN_FILTRO,TRAINyTEST,0,55000.0,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,5987.18,0.504823007,0.51535829,0.0,
SIN_FILTRO,TRAINyTEST,0,20712.93,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,244.96,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.776196482,0.896118334,0.0,
SIN_FILTRO,OOT,0,55000.0,0.746841003,1.0,0.0,
SIN_FILTRO,OOT,0,0.0,0.475812343,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,25508.04,0.736728235,0.687008573,9.154166667,
SIN_FILTRO,TRAINyTEST,0,35000.0,0.853992844,0.834026826,14.15916667,
SIN_FILTRO,TRAINyTEST,0,35662.73,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.614129361,1.0,0.0,
SIN_FILTRO,OOT,0,12244.36,0.025806478,0.643469595,1149.464167,
SIN_FILTRO,OOT,0,54272.01,0.910713018,0.955356509,0.0,
SIN_FILTRO,OOT,0,55000.0,0.957751029,0.85806401,1105.613333,
SIN_FILTRO,TRAINyTEST,0,5139.23,0.555695355,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,24000.0,0.291952325,0.0,0.0,
SIN_FILTRO,OOT,0,35400.0,0.870734958,0.814627465,1895.59,
SIN_FILTRO,TRAINyTEST,0,20000.0,1.0,0.51696919,0.0,
SIN_FILTRO,TRAINyTEST,0,23000.0,1.0,0.550138671,0.0,
SIN_FILTRO,TRAINyTEST,0,28000.0,1.0,0.585383691,0.0,
SIN_FILTRO,TRAINyTEST,0,143.9,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,25354.87,0.333583266,1.0,5258.873333,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.669861291,0.935526262,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.157410034,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,17474.02,1.0,0.65502772,12615.5775,
SIN_FILTRO,OOT,0,25000.0,1.0,0.842860391,9179.63,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,2192.826667,
SIN_FILTRO,TRAINyTEST,0,30767.62,0.335477595,0.508879051,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,19213.4,0.908527434,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,OOT,0,29623.06,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,18878.11,0.0,0.967296533,0.0,
FILTRO,OOT,0,36513.09,0.38042407,0.548687982,0.0,
SIN_FILTRO,TRAINyTEST,0,404.33,0.0,1.0,45.92272727,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,10328.81,0.236650576,0.265012833,0.0,
SIN_FILTRO,OOT,0,21287.18,0.355679607,0.374196244,0.0,
SIN_FILTRO,TRAINyTEST,0,13504.67,0.663994288,0.299460968,0.0,
SIN_FILTRO,TRAINyTEST,0,17821.11,0.137107148,0.769720664,314.5075,
SIN_FILTRO,OOT,0,16716.09,0.609095986,0.416624066,1176.06,
SIN_FILTRO,OOT,0,14071.24,0.859655751,0.886108591,0.0,
SIN_FILTRO,TRAINyTEST,0,16131.46,0.671897855,0.362450754,0.0,
SIN_FILTRO,OOT,0,6996.71,1.0,0.155785867,0.0,
SIN_FILTRO,TRAINyTEST,1,0.0,0.128056533,0.0,9033.8425,
SIN_FILTRO,TRAINyTEST,0,40110.73,0.498224134,0.862676627,1250.18,
SIN_FILTRO,TRAINyTEST,0,18285.85,0.096120519,0.816761816,0.0,
SIN_FILTRO,TRAINyTEST,0,23376.02,0.0,0.749051695,0.0,
SIN_FILTRO,TRAINyTEST,0,35459.89,0.660496077,0.951075875,0.0,
SIN_FILTRO,TRAINyTEST,0,11108.96,0.831932478,0.229047423,1051.3275,
SIN_FILTRO,TRAINyTEST,0,24921.68,0.934748927,0.8701858,0.0,
SIN_FILTRO,TRAINyTEST,0,22922.92,0.864794963,0.648192525,0.0,
SIN_FILTRO,OOT,0,25000.0,0.930531748,0.717642209,569.4433333,
SIN_FILTRO,TRAINyTEST,0,8228.43,0.687167379,0.701163659,0.0,
SIN_FILTRO,TRAINyTEST,0,40099.63,0.483526405,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,48167.32,0.578265435,0.832757786,0.0,
SIN_FILTRO,TRAINyTEST,0,13949.06,0.171624773,1.0,0.0,
FILTRO,OOT,0,7106.95,0.648121823,0.01618132,0.0,
SIN_FILTRO,TRAINyTEST,0,29973.53,0.413583939,0.685269215,0.0,
SIN_FILTRO,TRAINyTEST,0,35684.03,0.082281659,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,6213.19,1.0,1.0,4532.508333,
SIN_FILTRO,TRAINyTEST,0,18724.78,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,20572.62,0.427401139,0.75685361,0.0,
SIN_FILTRO,TRAINyTEST,0,12325.65,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,31087.81,0.999946688,0.999973402,0.0,
FILTRO,OOT,0,34939.51,0.723875663,0.270231951,6384.503333,
SIN_FILTRO,TRAINyTEST,0,4231.08,0.0,0.329738896,0.0,
SIN_FILTRO,TRAINyTEST,0,12060.0,0.112824882,0.11291111,0.0,
SIN_FILTRO,TRAINyTEST,0,20000.0,0.200135934,0.157949775,0.0,
SIN_FILTRO,TRAINyTEST,0,16697.33,0.399427383,0.085147993,0.0,
SIN_FILTRO,OOT,0,21022.37,0.985501808,0.854549848,0.0,
SIN_FILTRO,TRAINyTEST,0,14458.57,0.502125866,0.66568815,0.0,
SIN_FILTRO,TRAINyTEST,0,29641.24,0.0,0.932039073,0.0,
SIN_FILTRO,TRAINyTEST,0,28178.57,0.532319419,0.940584642,0.0,
SIN_FILTRO,TRAINyTEST,0,41741.87,0.501445418,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,1915.16,1.0,1.0,1513.09,
FILTRO,OOT,0,21834.86,0.0,0.6555629,306.8883333,
SIN_FILTRO,TRAINyTEST,0,32605.95,0.058395169,0.607751936,1084.708333,
SIN_FILTRO,TRAINyTEST,0,11463.39,0.91137988,0.98726952,0.0,
SIN_FILTRO,TRAINyTEST,0,18457.27,0.919322936,0.148190182,0.0,
SIN_FILTRO,OOT,0,37837.98,0.938971694,0.277365029,0.0,
SIN_FILTRO,TRAINyTEST,0,33316.35,0.77489873,0.980804893,0.0,
SIN_FILTRO,TRAINyTEST,0,6458.46,0.737790641,0.265842598,0.0,
SIN_FILTRO,TRAINyTEST,0,27271.32,0.743988805,0.809030193,0.0,
SIN_FILTRO,TRAINyTEST,0,43688.0,0.648878871,0.919591853,0.0,
SIN_FILTRO,TRAINyTEST,0,31258.43,0.20021575,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.844467654,1.0,19.80333333,
SIN_FILTRO,TRAINyTEST,0,27597.72,0.651760732,0.916922296,0.0,
SIN_FILTRO,OOT,0,35565.31,0.755971484,0.935176251,1392.9575,
FILTRO,TRAINyTEST,0,25622.66,0.0,0.994428527,0.0,
SIN_FILTRO,OOT,0,28663.33,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,10293.84,0.751164358,0.21146711,0.0,
SIN_FILTRO,TRAINyTEST,0,9843.01,0.523457592,0.239378877,0.0,
SIN_FILTRO,TRAINyTEST,0,26489.71,0.76683382,0.401637161,40379.89917,
SIN_FILTRO,OOT,0,55000.0,0.32163549,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,18868.25,0.714140566,0.445660925,0.0,
SIN_FILTRO,OOT,0,40000.0,0.0,0.0,212.7358333,
SIN_FILTRO,TRAINyTEST,0,30228.49,0.480675886,0.995443755,115.8291667,
SIN_FILTRO,TRAINyTEST,0,32278.91,0.692892094,1.0,0.0,
SIN_FILTRO,OOT,0,30126.12,0.788693656,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,1.0,0.0,10.02166667,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,1321.16,1.0,0.039191088,0.0,
SIN_FILTRO,OOT,0,8096.38,0.0,0.933287578,7795.2575,
SIN_FILTRO,TRAINyTEST,0,4136.92,0.581887913,0.067786626,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,15000.0,1.0,1.0,0.0,
SIN_FILTRO,OOT,0,19000.0,1.0,1.0,0.0,
SIN_FILTRO,OOT,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.905366338,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,37079.32,0.746335854,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.712782194,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,9275.43,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,2814.26,0.0,0.058692942,0.0,
SIN_FILTRO,TRAINyTEST,0,52803.9,0.895349427,0.777297869,0.0,
SIN_FILTRO,TRAINyTEST,0,33715.03,0.538979378,0.856826294,0.0,
SIN_FILTRO,TRAINyTEST,0,8226.84,0.0,0.861960629,6593.74,
SIN_FILTRO,TRAINyTEST,0,25000.0,1.0,1.0,4197.559167,
SIN_FILTRO,TRAINyTEST,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.891707481,0.817175014,0.0,
SIN_FILTRO,OOT,0,55000.0,0.863690883,0.881695983,0.0,
SIN_FILTRO,TRAINyTEST,0,44325.99,0.644579673,1.0,0.0,
SIN_FILTRO,OOT,0,53910.65,0.803607033,1.0,0.0,
FILTRO,OOT,0,55000.0,0.655152535,0.906987419,0.0,
SIN_FILTRO,TRAINyTEST,0,22250.37,0.584074732,0.524061413,0.0,
SIN_FILTRO,TRAINyTEST,0,32520.0,0.960507176,0.667159516,0.0,
SIN_FILTRO,TRAINyTEST,0,20804.15,0.468779843,0.855403026,0.0,
SIN_FILTRO,TRAINyTEST,0,35856.24,0.838384158,0.747314998,0.0,
SIN_FILTRO,TRAINyTEST,0,17886.35,0.71463673,0.43368895,0.0,
SIN_FILTRO,TRAINyTEST,0,44196.52,0.448192966,0.761776126,0.0,
SIN_FILTRO,OOT,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,OOT,0,6886.86,0.0,0.124746257,0.0,
SIN_FILTRO,OOT,0,18978.83,0.367098973,1.0,0.0,
FILTRO,TRAINyTEST,0,55000.0,0.660305976,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.820945291,1.0,0.0,
SIN_FILTRO,OOT,0,9945.0,0.654433367,0.233104193,224.1291667,
FILTRO,OOT,0,36479.17,0.373085323,0.623723972,0.0,
SIN_FILTRO,TRAINyTEST,0,35808.74,0.371523589,1.0,0.0,
FILTRO,OOT,0,18593.31,0.730355754,0.366256218,0.0,
SIN_FILTRO,OOT,0,25940.0,0.0,0.834678186,2671.755833,
SIN_FILTRO,TRAINyTEST,0,29238.14,0.690895854,0.932269104,0.0,
SIN_FILTRO,TRAINyTEST,0,16571.82,0.988442249,0.994221124,0.0,
SIN_FILTRO,TRAINyTEST,0,16298.48,0.677318961,0.363610336,0.0,
SIN_FILTRO,OOT,0,26321.94,0.571404092,0.549974833,0.0,
SIN_FILTRO,TRAINyTEST,0,29589.73,0.628459638,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.922307706,0.665329724,0.0,
SIN_FILTRO,TRAINyTEST,0,52272.81,0.02609368,1.0,5141.176667,
SIN_FILTRO,TRAINyTEST,0,0.0,1.0,0.0,6161.79,
SIN_FILTRO,TRAINyTEST,0,26922.87,0.516853862,0.639824931,1747.083333,
SIN_FILTRO,TRAINyTEST,0,29195.93,0.534540736,0.633054928,0.0,
SIN_FILTRO,TRAINyTEST,0,18719.57,0.751806056,0.433709747,0.0,
SIN_FILTRO,OOT,1,17774.41,0.0,1.0,14686.46,
FILTRO,TRAINyTEST,0,6208.46,0.0,0.218444111,0.0,
SIN_FILTRO,TRAINyTEST,0,12390.43,0.0,0.92904761,0.0,
SIN_FILTRO,OOT,0,28602.0,0.0,1.0,9625.156667,
SIN_FILTRO,TRAINyTEST,0,5000.0,0.703578071,0.602725519,0.0,
SIN_FILTRO,OOT,0,14527.13,0.764490251,0.126863042,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.448991296,0.923755423,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.589062024,0.996829434,0.0,
SIN_FILTRO,OOT,0,55000.0,0.667859841,0.996340535,0.0,
SIN_FILTRO,OOT,0,55000.0,0.729412177,0.996232272,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,9800.0,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,22269.96,0.062826596,0.84494695,1076.7125,
SIN_FILTRO,TRAINyTEST,0,4999.63,0.667206768,0.281223793,8359.34,
SIN_FILTRO,TRAINyTEST,0,43230.0,0.585871898,0.643632796,8359.34,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.732405467,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.760574748,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,5470.14,0.197750682,0.07420904,0.0,
FILTRO,OOT,0,5082.46,0.925553767,0.293000045,0.0,
SIN_FILTRO,OOT,0,21637.24,1.0,1.0,0.0,
SIN_FILTRO,OOT,0,27213.42,1.0,1.0,0.0,
SIN_FILTRO,OOT,0,38663.29,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,12705.65,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,14566.26,0.991931085,0.955216464,0.0,
FILTRO,TRAINyTEST,0,42609.08,0.531500635,0.453865308,1339.91,
SIN_FILTRO,OOT,0,22650.68,0.645787606,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,45445.59,0.486107099,1.0,0.0,
SIN_FILTRO,OOT,0,46886.36,0.725883257,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.563213319,0.726386806,0.0,
SIN_FILTRO,TRAINyTEST,0,17038.29,0.778795149,0.337971896,0.0,
FILTRO,TRAINyTEST,0,5121.37,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,13264.57,0.784648378,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,32258.0,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,54683.73,0.532451092,1.0,0.0,
SIN_FILTRO,OOT,0,13131.23,0.626820852,0.735101942,0.0,
SIN_FILTRO,OOT,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,10928.61,0.753927096,0.897573406,0.0,
SIN_FILTRO,TRAINyTEST,0,35300.0,0.903138821,0.859269129,0.0,
SIN_FILTRO,TRAINyTEST,0,14290.76,0.63738699,0.374760135,0.0,
SIN_FILTRO,OOT,0,45921.02,0.846282738,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,11920.33,0.482595805,0.254262008,0.0,
SIN_FILTRO,TRAINyTEST,0,31044.77,0.405536223,0.596280121,0.0,
SIN_FILTRO,TRAINyTEST,0,22495.02,0.62640294,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,18953.76,0.639296909,0.83165227,0.0,
SIN_FILTRO,TRAINyTEST,0,21268.22,0.61207064,0.697400323,0.0,
SIN_FILTRO,OOT,0,20606.43,0.677955605,0.714896002,0.0,
SIN_FILTRO,OOT,0,21961.33,0.780940685,0.745798593,0.0,
SIN_FILTRO,TRAINyTEST,0,39292.47,0.068664626,1.0,0.0,
SIN_FILTRO,OOT,0,18202.88,0.426989643,0.476110405,0.0,
SIN_FILTRO,TRAINyTEST,0,33049.72,0.421568865,0.904351753,83.01416667,
SIN_FILTRO,OOT,0,38538.59,0.735263614,0.946914144,26.195,
SIN_FILTRO,TRAINyTEST,0,32685.6,0.533953707,0.926755965,0.0,
FILTRO,OOT,0,55000.0,0.669521546,0.845317029,0.0,
FILTRO,OOT,0,55000.0,0.546839245,1.0,0.0,
SIN_FILTRO,OOT,0,46136.54,1.0,0.982366681,421.64,
SIN_FILTRO,TRAINyTEST,0,13434.46,1.0,1.0,6921.6675,
SIN_FILTRO,TRAINyTEST,0,29819.44,0.792169934,1.0,128.9608333,
SIN_FILTRO,OOT,0,36501.23,0.836647429,0.992373625,98.51583333,
SIN_FILTRO,TRAINyTEST,0,27196.66,0.194623794,0.870258861,0.0,
SIN_FILTRO,TRAINyTEST,0,23508.56,0.745268248,0.70697431,0.0,
SIN_FILTRO,OOT,0,22750.59,0.811511364,0.744683584,0.0,
SIN_FILTRO,OOT,0,25920.81,0.836088941,0.755445641,0.0,
SIN_FILTRO,TRAINyTEST,0,24564.22,0.388986326,0.262553943,0.0,
SIN_FILTRO,TRAINyTEST,0,434.94,0.0,0.0,0.0,
